user_id,timestamp,ip_address,geo_location,device_type,browser,login_method,login_success,session_duration,is_suspicious,hour,day_of_week
user_41,2023-12-02 22:04:48,147.55.133.136,Brazil,Mac,Edge,Password,1,805.39,0,22,5
user_39,2023-12-02 22:09:02,61.31.35.123,USA,Linux,Safari,Password,1,539.19,0,22,5
user_22,2023-12-02 22:23:23,150.248.222.155,Germany,iPhone,Safari,SSO,1,800.34,0,22,5
user_20,2023-12-02 23:01:12,221.133.92.163,Japan,Mac,Safari,SSO,1,623.12,0,23,5
user_12,2023-12-02 23:02:21,212.47.177.54,Germany,Windows,Brave,2FA,1,2045.02,0,23,5
user_35,2023-12-02 23:11:30,216.220.208.163,Russia,iPhone,Brave,Password,1,75.54,0,23,5
user_3,2023-12-02 23:14:00,176.49.105.86,Japan,iPhone,Firefox,Password,1,26.51,0,23,5
user_11,2023-12-02 23:40:01,198.172.44.185,Russia,Linux,Chrome,RetinaScan,1,48.88,1,23,5
user_29,2023-12-02 23:52:04,211.50.254.48,Russia,Mac,Firefox,Password,1,284.64,0,23,5
user_19,2023-12-02 23:59:16,188.227.250.236,India,Mac,Edge,2FA,1,285.02,0,23,5
user_18,2023-12-03 00:13:58,143.172.186.164,Australia,Windows,Safari,SSO,1,64.7,0,0,6
user_3,2023-12-03 00:18:31,211.54.219.174,Australia,Mac,Safari,Password,1,293.86,0,0,6
user_42,2023-12-03 00:22:39,223.125.220.159,Germany,iPhone,Edge,SSO,1,331.47,0,0,6
user_43,2023-12-03 00:23:21,196.40.87.64,India,iPhone,Edge,SSO,1,801.26,0,0,6
user_48,2023-12-03 00:28:05,60.185.168.23,USA,Mac,Brave,Biometric,1,173.43,0,0,6
user_50,2023-12-03 00:33:26,147.182.154.254,UAE,Mac,Chrome,Password,1,101.43,0,0,6
user_8,2023-12-03 00:49:07,212.86.56.213,India,iPhone,Firefox,Password,1,111.03,0,0,6
user_2,2023-12-03 00:50:28,97.171.246.69,India,Windows,Brave,SSO,0,0.0,0,0,6
user_47,2023-12-03 01:00:22,194.51.100.112,UAE,Windows,Firefox,Password,1,287.21,0,1,6
user_1,2023-12-03 01:04:14,164.175.248.121,Germany,Windows,Safari,Password,1,1194.22,0,1,6
user_11,2023-12-03 01:20:25,195.176.53.24,USA,iPhone,Brave,Password,1,258.55,0,1,6
user_40,2023-12-03 01:31:07,48.84.42.98,India,Linux,Firefox,Password,0,0.0,0,1,6
user_29,2023-12-03 01:47:25,121.35.21.131,Germany,Linux,Firefox,Password,1,288.73,0,1,6
user_22,2023-12-03 02:02:11,151.227.225.190,Russia,Mac,Brave,Password,1,534.37,0,2,6
user_10,2023-12-03 02:05:14,207.12.143.131,India,Windows,Chrome,Password,1,57.28,0,2,6
user_44,2023-12-03 02:21:50,85.214.67.239,India,Linux,Firefox,Biometric,1,106.76,0,2,6
user_43,2023-12-03 02:29:22,60.16.180.116,Japan,iPhone,Edge,Password,1,166.6,0,2,6
user_17,2023-12-03 02:46:28,66.48.230.118,Russia,Mac,Brave,Password,1,438.63,0,2,6
user_7,2023-12-03 02:49:37,185.84.182.116,Russia,Android,Safari,SSO,1,129.06,0,2,6
user_18,2023-12-03 02:52:15,194.6.15.241,USA,Linux,Chrome,Biometric,1,39.94,0,2,6
user_3,2023-12-03 03:06:12,177.134.104.211,UAE,Linux,Firefox,Password,1,9.14,0,3,6
user_2,2023-12-03 03:30:48,36.54.85.21,Russia,Android,Firefox,2FA,1,335.42,0,3,6
user_25,2023-12-03 03:37:47,101.75.3.51,Australia,iPhone,Firefox,Password,1,71.4,0,3,6
user_48,2023-12-03 04:00:25,211.229.58.190,Germany,Android,Chrome,Password,1,470.55,0,4,6
user_5,2023-12-03 04:10:18,155.63.245.229,USA,Linux,Firefox,Password,1,18.41,0,4,6
user_21,2023-12-03 04:15:24,91.239.29.17,Japan,Android,Edge,2FA,1,125.97,0,4,6
user_1,2023-12-03 04:17:44,108.189.70.234,Australia,Linux,Safari,SSO,1,788.54,0,4,6
user_34,2023-12-03 04:43:58,162.222.61.162,Japan,Linux,Safari,Biometric,1,356.38,0,4,6
user_25,2023-12-03 04:50:36,26.225.77.12,Brazil,Mac,Edge,Password,1,99.97,0,4,6
user_27,2023-12-03 05:00:58,157.125.61.182,Australia,Mac,Firefox,Password,1,87.47,0,5,6
user_3,2023-12-03 05:10:47,129.244.28.95,Brazil,Linux,Brave,RetinaScan,1,242.62,1,5,6
user_34,2023-12-03 05:17:44,141.51.105.54,USA,iPhone,Brave,Password,1,811.78,0,5,6
user_10,2023-12-03 05:19:09,203.189.150.10,USA,Linux,Safari,2FA,1,613.94,0,5,6
user_7,2023-12-03 05:26:16,209.209.116.68,India,iPhone,Brave,Password,1,156.58,0,5,6
user_40,2023-12-03 05:35:32,222.210.113.163,UAE,Linux,Firefox,Biometric,1,475.63,0,5,6
user_48,2023-12-03 05:45:34,214.175.245.236,Russia,Android,Edge,Password,1,215.05,0,5,6
user_49,2023-12-03 05:46:58,5.56.233.209,Japan,iPhone,Firefox,Password,1,23.35,0,5,6
user_33,2023-12-03 05:48:33,184.79.226.199,India,Linux,Edge,2FA,1,593.35,0,5,6
user_49,2023-12-03 05:58:24,190.252.222.118,Russia,Linux,Edge,Password,1,17.45,0,5,6
user_14,2023-12-03 06:09:17,202.171.74.207,Australia,iPhone,Safari,SSO,1,284.19,0,6,6
user_32,2023-12-03 06:12:56,181.69.210.104,USA,Windows,Edge,2FA,1,289.87,0,6,6
user_31,2023-12-03 06:15:50,126.222.5.219,Germany,Mac,Brave,Password,0,0.0,0,6,6
user_11,2023-12-03 06:29:37,176.75.236.73,UAE,iPhone,Brave,2FA,1,102.92,0,6,6
user_35,2023-12-03 06:50:54,157.174.85.61,Germany,iPhone,Firefox,Password,1,156.97,0,6,6
user_44,2023-12-03 06:54:07,140.164.18.185,India,Android,Safari,Password,0,0.0,0,6,6
user_6,2023-12-03 06:59:12,216.250.218.65,Brazil,Android,Edge,Password,1,62.98,0,6,6
user_33,2023-12-03 07:29:56,207.105.197.13,USA,Windows,Edge,SSO,1,354.88,0,7,6
user_13,2023-12-03 07:35:11,135.162.168.89,UAE,Linux,Chrome,2FA,0,0.0,0,7,6
user_6,2023-12-03 07:35:27,39.217.158.211,UAE,Windows,Edge,Password,1,55.49,0,7,6
user_49,2023-12-03 07:37:03,144.218.235.71,USA,Windows,Firefox,Password,1,606.81,0,7,6
user_27,2023-12-03 07:49:58,60.99.64.6,Russia,Android,Edge,2FA,1,983.95,0,7,6
user_23,2023-12-03 07:50:01,168.54.255.13,India,Linux,Chrome,Password,1,196.95,0,7,6
user_27,2023-12-03 07:58:08,111.38.200.102,Japan,Mac,Firefox,Password,1,443.84,0,7,6
user_15,2023-12-03 07:58:26,188.2.25.250,USA,Linux,Edge,2FA,1,54.8,0,7,6
user_25,2023-12-03 08:19:43,201.231.166.4,Japan,Android,Firefox,Password,1,281.47,0,8,6
user_9,2023-12-03 08:24:07,174.19.164.19,UAE,Mac,Firefox,Password,1,92.29,0,8,6
user_2,2023-12-03 08:27:19,215.97.183.120,Germany,iPhone,Chrome,Password,1,28.19,0,8,6
user_45,2023-12-03 08:44:39,78.81.182.81,India,Android,Brave,Password,1,12.99,0,8,6
user_32,2023-12-03 08:48:04,49.146.73.191,India,Mac,Brave,Password,0,0.0,0,8,6
user_5,2023-12-03 08:48:56,214.110.205.144,India,iPhone,Edge,Password,1,84.43,0,8,6
user_25,2023-12-03 09:37:11,151.232.79.59,Russia,Android,Edge,Password,1,559.51,0,9,6
user_50,2023-12-03 09:40:16,199.44.174.141,Australia,Windows,Edge,SSO,1,519.87,0,9,6
user_39,2023-12-03 09:57:04,75.208.41.103,USA,Android,Chrome,Password,1,293.45,0,9,6
user_30,2023-12-03 10:12:53,111.60.156.96,Germany,Linux,Chrome,Password,1,585.44,0,10,6
user_5,2023-12-03 10:19:45,119.54.182.78,Germany,Android,Chrome,Password,1,137.17,0,10,6
user_36,2023-12-03 10:49:09,124.145.77.122,USA,iPhone,Chrome,Password,1,1480.27,0,10,6
user_8,2023-12-03 10:59:05,21.242.198.237,Brazil,Linux,Safari,Password,1,656.29,0,10,6
user_16,2023-12-03 11:10:23,216.172.135.11,Russia,Windows,Edge,2FA,1,536.53,0,11,6
user_10,2023-12-03 11:16:59,165.59.15.202,USA,Mac,Safari,Password,1,128.04,0,11,6
user_12,2023-12-03 11:17:30,108.102.146.234,Germany,iPhone,Safari,Password,0,0.0,0,11,6
user_3,2023-12-03 11:43:08,197.22.131.231,Germany,Linux,Brave,SSO,1,125.86,0,11,6
user_34,2023-12-03 11:47:55,204.27.163.127,Australia,Linux,Firefox,Password,0,0.0,0,11,6
user_30,2023-12-03 12:45:59,12.163.183.219,Japan,Android,Brave,Password,1,56.86,0,12,6
user_2,2023-12-03 12:48:40,32.45.144.36,Australia,Windows,Firefox,Password,1,137.78,0,12,6
user_1,2023-12-03 12:56:27,203.18.37.204,Russia,Android,Safari,Password,1,13.31,0,12,6
user_28,2023-12-03 12:56:39,72.46.164.162,Australia,iPhone,Edge,2FA,1,21.95,0,12,6
user_23,2023-12-03 13:02:56,218.54.128.52,Japan,Mac,Edge,Biometric,1,23.37,0,13,6
user_18,2023-12-03 13:04:06,9.166.21.24,USA,Android,Firefox,Password,1,106.09,0,13,6
user_22,2023-12-03 13:05:16,181.94.81.209,Germany,Windows,Brave,Password,1,41.73,0,13,6
user_47,2023-12-03 13:24:35,17.162.51.35,UAE,iPhone,Firefox,2FA,1,303.42,0,13,6
user_5,2023-12-03 13:29:02,204.190.201.60,Germany,Android,Brave,Password,1,82.94,0,13,6
user_10,2023-12-03 13:33:43,195.224.104.72,India,Mac,Edge,2FA,0,0.0,0,13,6
user_43,2023-12-03 13:35:50,141.74.207.199,Japan,Mac,Firefox,Password,1,656.11,0,13,6
user_15,2023-12-03 13:46:53,163.119.187.104,Russia,Linux,Safari,2FA,1,310.93,0,13,6
user_15,2023-12-03 14:05:27,125.10.239.147,USA,Android,Safari,Password,1,242.65,0,14,6
user_22,2023-12-03 14:29:25,214.216.233.195,Australia,Linux,Chrome,SSO,1,3.27,0,14,6
user_11,2023-12-03 14:29:40,128.129.1.143,Japan,Linux,Edge,2FA,1,37.78,0,14,6
user_24,2023-12-03 14:35:20,166.109.169.162,India,Windows,Firefox,2FA,1,143.61,0,14,6
user_1,2023-12-03 14:40:42,46.219.85.148,USA,Windows,Firefox,Password,1,124.83,0,14,6
user_18,2023-12-03 14:45:03,208.41.154.250,India,Android,Safari,Password,1,24.51,0,14,6
user_6,2023-12-03 14:49:11,71.136.108.127,Australia,Android,Edge,Password,1,424.32,0,14,6
user_41,2023-12-03 15:04:11,171.251.117.104,Australia,Android,Safari,Password,1,374.09,0,15,6
user_6,2023-12-03 15:11:54,7.16.178.66,India,Mac,Edge,Password,1,919.86,0,15,6
user_18,2023-12-03 15:34:55,166.152.154.252,India,Mac,Edge,2FA,1,183.13,0,15,6
user_18,2023-12-03 15:41:01,47.118.125.225,Australia,Linux,Brave,Password,1,43.65,0,15,6
user_16,2023-12-03 15:43:31,210.75.248.165,Russia,Android,Firefox,Password,1,94.15,0,15,6
user_29,2023-12-03 15:47:44,207.25.135.29,USA,Mac,Firefox,Password,1,726.88,0,15,6
user_30,2023-12-03 15:48:17,38.149.78.193,Brazil,Windows,Chrome,Password,1,31.88,0,15,6
user_5,2023-12-03 15:50:24,147.206.227.217,Brazil,Android,Firefox,2FA,1,643.46,0,15,6
user_37,2023-12-03 15:55:05,180.181.40.92,Australia,Windows,Safari,Password,1,94.71,0,15,6
user_6,2023-12-03 16:15:22,206.114.129.244,Brazil,iPhone,Firefox,Password,1,40.09,0,16,6
user_6,2023-12-03 16:25:25,196.93.23.105,India,iPhone,Edge,Password,1,285.29,0,16,6
user_23,2023-12-03 16:40:11,38.116.17.173,India,Android,Edge,Biometric,1,27.68,0,16,6
user_40,2023-12-03 16:46:46,115.58.156.48,India,Linux,Safari,Password,1,256.78,0,16,6
user_45,2023-12-03 16:47:17,165.86.234.7,Japan,Mac,Safari,2FA,1,115.54,0,16,6
user_43,2023-12-03 16:49:34,99.61.252.47,USA,Windows,Safari,Password,1,91.65,0,16,6
user_21,2023-12-03 16:54:45,187.235.90.198,Australia,Mac,Edge,SSO,1,1584.01,0,16,6
user_14,2023-12-03 17:09:09,177.135.180.19,UAE,Android,Brave,Password,0,0.0,0,17,6
user_5,2023-12-03 17:22:59,105.20.147.26,UAE,Windows,Edge,Biometric,1,183.37,0,17,6
user_5,2023-12-03 17:35:58,25.184.140.198,Australia,Linux,Safari,2FA,1,37.01,0,17,6
user_43,2023-12-03 17:42:51,68.118.159.35,Russia,Android,Firefox,SSO,1,150.78,0,17,6
user_14,2023-12-03 17:47:45,37.51.202.137,Germany,Android,Brave,2FA,1,274.65,0,17,6
user_47,2023-12-03 18:02:50,223.7.95.206,Russia,iPhone,Safari,SSO,1,107.51,0,18,6
user_35,2023-12-03 18:06:14,89.144.33.14,India,Windows,Firefox,2FA,1,1240.89,0,18,6
user_4,2023-12-03 18:10:15,87.247.66.72,Australia,Linux,Safari,Password,1,82.14,0,18,6
user_23,2023-12-03 18:13:17,169.20.252.88,Japan,iPhone,Safari,RetinaScan,1,204.91,1,18,6
user_6,2023-12-03 18:31:56,205.150.60.93,Brazil,Mac,Edge,Password,1,435.11,0,18,6
user_44,2023-12-03 18:55:26,196.44.194.167,Germany,Android,Brave,SSO,1,34.91,0,18,6
user_46,2023-12-03 19:24:14,135.60.143.182,Brazil,Linux,Chrome,Password,1,475.44,0,19,6
user_26,2023-12-03 19:34:10,109.158.213.44,Japan,Windows,Firefox,Password,1,70.73,0,19,6
user_1,2023-12-03 19:43:22,166.8.38.96,Germany,iPhone,Edge,Password,1,69.2,0,19,6
user_49,2023-12-03 19:44:29,210.30.244.50,Japan,Mac,Chrome,Biometric,1,228.68,0,19,6
user_5,2023-12-03 20:04:25,183.168.103.237,Australia,Linux,Edge,Biometric,1,128.34,0,20,6
user_11,2023-12-03 20:15:33,210.124.139.159,USA,Linux,Safari,Biometric,1,589.07,0,20,6
user_6,2023-12-03 20:21:20,161.218.91.16,UAE,Android,Brave,SSO,1,241.83,0,20,6
user_24,2023-12-03 20:24:49,73.88.160.50,Russia,iPhone,Edge,Password,1,1117.34,0,20,6
user_16,2023-12-03 20:51:00,102.69.58.94,Russia,Android,Firefox,Biometric,1,111.21,0,20,6
user_31,2023-12-03 20:51:07,98.59.3.253,Brazil,Mac,Safari,Password,1,623.92,0,20,6
user_3,2023-12-03 21:04:59,28.176.30.13,India,UnknownDeviceX,UnknownBrowserY,SSO,1,743.05,1,21,6
user_40,2023-12-03 21:26:42,177.24.167.218,India,Windows,Safari,Password,1,374.04,0,21,6
user_7,2023-12-03 21:29:45,63.23.193.133,India,Linux,Firefox,Biometric,1,26.29,0,21,6
user_29,2023-12-03 21:33:03,186.136.143.252,Japan,iPhone,Chrome,Password,1,226.36,0,21,6
user_9,2023-12-03 21:41:33,136.153.35.3,India,Linux,Brave,2FA,1,567.41,0,21,6
user_8,2023-12-03 21:43:17,184.239.244.125,Germany,Mac,Chrome,Password,1,129.21,0,21,6
user_17,2023-12-03 21:45:22,45.79.91.241,India,Linux,Brave,Password,1,120.41,0,21,6
user_1,2023-12-03 22:13:22,76.240.196.182,UAE,Android,Firefox,Password,1,847.24,0,22,6
user_43,2023-12-03 22:38:31,155.122.93.65,Brazil,Windows,Edge,Password,1,473.37,0,22,6
user_38,2023-12-03 23:31:16,178.169.51.179,India,Mac,Chrome,2FA,1,218.72,0,23,6
user_42,2023-12-03 23:31:18,159.131.76.57,Germany,Android,Brave,Password,1,92.46,0,23,6
user_32,2023-12-03 23:40:36,113.103.194.77,Russia,Linux,Safari,Password,1,261.99,0,23,6
user_31,2023-12-03 23:42:57,3.50.178.54,Germany,Windows,Safari,SSO,1,375.44,0,23,6
user_47,2023-12-04 00:17:18,192.228.215.247,Russia,Windows,Chrome,Password,1,435.93,0,0,0
user_21,2023-12-04 00:24:26,149.141.251.156,USA,Windows,Safari,Password,1,109.76,0,0,0
user_4,2023-12-04 00:27:08,136.159.178.135,India,iPhone,Firefox,Password,0,0.0,0,0,0
user_42,2023-12-04 00:35:07,197.188.223.4,Germany,Linux,Chrome,Password,1,90.26,0,0,0
user_15,2023-12-04 00:39:27,130.6.3.209,Russia,Linux,Edge,Password,1,2.5,0,0,0
user_11,2023-12-04 00:52:01,165.217.148.149,Germany,Linux,Chrome,SSO,1,25.91,0,0,0
user_34,2023-12-04 01:03:00,211.74.19.252,UAE,Android,Chrome,Password,1,62.62,0,1,0
user_2,2023-12-04 01:04:33,162.111.25.226,Germany,Windows,Brave,Password,1,15.93,0,1,0
user_30,2023-12-04 01:30:17,208.29.139.111,Russia,Linux,Brave,2FA,1,305.97,0,1,0
user_49,2023-12-04 01:50:37,220.115.125.128,Australia,Linux,Firefox,Password,1,34.91,0,1,0
user_8,2023-12-04 02:01:34,120.80.38.44,Germany,Android,Firefox,2FA,1,108.19,0,2,0
user_36,2023-12-04 02:03:05,98.79.105.44,Japan,Windows,Firefox,SSO,1,498.47,0,2,0
user_7,2023-12-04 02:10:48,129.83.251.75,India,iPhone,Firefox,Biometric,1,387.2,0,2,0
user_21,2023-12-04 02:25:21,157.215.176.51,Germany,Mac,Chrome,Password,1,207.33,0,2,0
user_30,2023-12-04 02:37:44,214.100.249.128,USA,Windows,Edge,Password,1,96.08,0,2,0
user_1,2023-12-04 02:40:22,55.243.66.212,Japan,Android,Edge,Password,1,132.0,0,2,0
user_8,2023-12-04 03:22:43,211.108.118.135,USA,UnknownDeviceX,UnknownBrowserY,2FA,1,224.4,1,3,0
user_37,2023-12-04 03:51:30,71.219.173.148,Russia,Mac,Safari,RetinaScan,0,0.0,1,3,0
user_47,2023-12-04 03:52:54,221.35.126.202,UAE,iPhone,Firefox,Password,1,185.26,0,3,0
user_18,2023-12-04 04:31:09,57.67.171.183,Brazil,Windows,Firefox,Password,0,0.0,0,4,0
user_41,2023-12-04 04:38:02,36.48.126.238,Australia,Windows,Firefox,Password,1,11.17,0,4,0
user_19,2023-12-04 04:39:35,155.148.143.206,Japan,Mac,Brave,SSO,1,491.85,0,4,0
user_48,2023-12-04 04:55:17,188.53.15.220,Japan,Windows,Safari,Password,1,156.86,0,4,0
user_21,2023-12-04 04:59:04,125.98.147.159,UAE,iPhone,Firefox,Password,1,410.54,0,4,0
user_26,2023-12-04 05:09:08,205.77.223.132,Australia,Android,Edge,Password,1,670.73,0,5,0
user_13,2023-12-04 05:15:24,131.155.55.57,India,Mac,Chrome,2FA,1,141.87,0,5,0
user_2,2023-12-04 05:22:26,213.22.21.35,Australia,Linux,Brave,Password,1,667.33,0,5,0
user_39,2023-12-04 05:28:31,198.255.24.138,Brazil,UnknownDeviceX,UnknownBrowserY,Password,0,0.0,1,5,0
user_41,2023-12-04 05:29:50,166.179.53.196,India,Android,Safari,Password,1,315.7,0,5,0
user_16,2023-12-04 06:11:40,198.176.235.235,Japan,iPhone,Brave,2FA,1,875.21,0,6,0
user_8,2023-12-04 06:12:06,46.149.108.66,Japan,Linux,Safari,Biometric,1,302.85,0,6,0
user_2,2023-12-04 06:13:59,149.156.29.169,India,Linux,Firefox,Password,1,12.98,0,6,0
user_42,2023-12-04 06:14:07,54.131.90.204,UAE,Mac,Chrome,Password,1,170.51,0,6,0
user_12,2023-12-04 06:23:41,67.95.48.125,USA,Android,Chrome,2FA,1,108.19,0,6,0
user_9,2023-12-04 06:28:07,171.247.97.188,Australia,Android,Brave,Password,0,0.0,0,6,0
user_14,2023-12-04 07:01:08,104.162.254.124,Germany,Android,Firefox,2FA,1,468.07,0,7,0
user_31,2023-12-04 07:18:02,133.117.27.81,India,Windows,Edge,Password,1,20.22,0,7,0
user_13,2023-12-04 07:20:58,154.0.179.248,India,Linux,Edge,Password,1,371.76,0,7,0
user_14,2023-12-04 07:23:58,135.85.11.215,USA,iPhone,Edge,2FA,1,69.51,0,7,0
user_13,2023-12-04 07:32:28,192.186.181.189,Germany,Linux,Safari,2FA,1,394.3,0,7,0
user_47,2023-12-04 07:39:17,203.15.255.157,Australia,iPhone,Firefox,Password,1,632.39,0,7,0
user_7,2023-12-04 07:41:13,200.1.210.92,Australia,Linux,Safari,2FA,1,155.58,0,7,0
user_26,2023-12-04 07:53:35,26.62.170.155,Russia,Windows,Edge,Password,1,208.39,0,7,0
user_23,2023-12-04 07:56:21,104.167.35.60,UAE,iPhone,Edge,Password,1,151.13,0,7,0
user_30,2023-12-04 08:24:27,219.235.8.180,Australia,Android,Brave,Password,1,725.06,0,8,0
user_11,2023-12-04 08:25:44,51.166.182.44,Japan,Mac,Chrome,Password,1,703.13,0,8,0
user_21,2023-12-04 08:30:00,94.220.236.215,Germany,iPhone,Edge,Password,0,0.0,1,8,0
user_37,2023-12-04 08:54:18,79.177.158.8,Germany,Windows,Edge,Password,1,54.37,0,8,0
user_37,2023-12-04 09:11:12,222.24.143.103,USA,Mac,Firefox,Biometric,1,211.54,0,9,0
user_13,2023-12-04 09:51:34,26.162.227.161,Japan,iPhone,Safari,Password,1,172.36,0,9,0
user_15,2023-12-04 09:55:56,202.41.54.253,Germany,Mac,Chrome,Password,1,33.94,0,9,0
user_36,2023-12-04 10:03:15,209.150.173.186,Germany,Mac,Firefox,2FA,1,637.54,0,10,0
user_21,2023-12-04 10:23:41,160.47.158.151,USA,iPhone,Firefox,Password,1,640.38,0,10,0
user_17,2023-12-04 10:26:22,211.142.139.121,Japan,Android,Chrome,Password,1,68.62,0,10,0
user_34,2023-12-04 10:30:11,188.171.123.137,Germany,Windows,Edge,Password,1,113.29,0,10,0
user_16,2023-12-04 10:31:34,33.59.40.25,Brazil,Android,Brave,2FA,1,501.17,0,10,0
user_45,2023-12-04 10:56:17,129.86.225.3,India,Android,Brave,Password,1,224.02,0,10,0
user_8,2023-12-04 11:01:33,147.237.76.126,India,Android,Brave,2FA,1,162.24,0,11,0
user_27,2023-12-04 11:12:15,181.3.28.63,Russia,iPhone,Brave,Biometric,1,5.88,0,11,0
user_40,2023-12-04 11:24:05,81.13.224.200,Australia,iPhone,Chrome,Biometric,1,318.66,0,11,0
user_13,2023-12-04 11:26:10,179.58.236.127,UAE,iPhone,Chrome,Password,1,4.25,0,11,0
user_19,2023-12-04 11:26:33,139.34.182.207,UAE,iPhone,Firefox,Password,1,551.45,0,11,0
user_19,2023-12-04 11:32:18,58.175.180.157,Russia,iPhone,Chrome,Password,1,690.28,0,11,0
user_45,2023-12-04 11:41:44,144.114.133.123,UAE,Windows,Firefox,Password,1,298.01,0,11,0
user_34,2023-12-04 11:52:18,218.97.78.10,Brazil,iPhone,Brave,Password,1,748.97,0,11,0
user_2,2023-12-04 11:53:13,213.222.21.95,USA,iPhone,Edge,2FA,1,828.31,0,11,0
user_37,2023-12-04 12:08:26,162.236.165.241,UAE,Mac,Edge,Password,1,175.1,0,12,0
user_49,2023-12-04 12:29:56,218.80.219.171,India,iPhone,Firefox,2FA,1,125.6,0,12,0
user_41,2023-12-04 12:30:41,86.164.228.233,USA,Windows,Chrome,Biometric,1,476.99,0,12,0
user_41,2023-12-04 13:08:00,110.14.8.7,UAE,iPhone,Edge,Biometric,1,12.06,0,13,0
user_45,2023-12-04 13:13:47,190.155.152.214,UAE,Mac,Safari,2FA,1,373.85,0,13,0
user_14,2023-12-04 13:39:36,208.86.152.108,UAE,Mac,Edge,Password,1,731.87,0,13,0
user_19,2023-12-04 13:57:49,216.105.162.41,Germany,Mac,Edge,2FA,1,98.74,0,13,0
user_10,2023-12-04 14:04:07,120.46.39.184,USA,Linux,Brave,Password,1,1698.76,0,14,0
user_50,2023-12-04 14:08:22,214.26.119.83,Germany,Windows,Safari,SSO,1,3.51,0,14,0
user_25,2023-12-04 14:19:36,216.53.0.111,USA,Linux,Safari,2FA,1,191.16,0,14,0
user_43,2023-12-04 14:20:57,24.212.125.114,Germany,Linux,Edge,Password,1,84.12,0,14,0
user_34,2023-12-04 14:26:47,120.87.35.235,Japan,Linux,Edge,Password,1,754.13,0,14,0
user_32,2023-12-04 14:31:24,196.245.17.133,Russia,iPhone,Edge,Password,0,0.0,0,14,0
user_6,2023-12-04 14:33:43,135.122.226.129,USA,Linux,Chrome,Password,1,398.88,0,14,0
user_6,2023-12-04 14:43:09,3.224.78.210,Australia,Android,Chrome,Password,1,34.3,0,14,0
user_11,2023-12-04 14:43:13,212.133.89.196,UAE,Windows,Safari,2FA,1,42.03,0,14,0
user_15,2023-12-04 14:50:10,188.177.14.205,Japan,Mac,Brave,2FA,1,704.15,0,14,0
user_39,2023-12-04 15:08:08,128.22.187.249,Russia,Mac,Brave,Password,1,38.3,0,15,0
user_29,2023-12-04 15:09:46,82.86.104.40,UAE,Windows,Safari,2FA,1,318.51,0,15,0
user_44,2023-12-04 15:11:37,155.148.20.208,Russia,Linux,Safari,Biometric,1,160.65,0,15,0
user_19,2023-12-04 15:22:15,69.62.72.148,India,Mac,Chrome,Password,1,47.48,0,15,0
user_25,2023-12-04 15:25:26,166.214.134.197,Japan,Linux,Brave,Password,1,154.21,0,15,0
user_37,2023-12-04 15:49:35,100.170.14.113,Australia,Linux,Safari,Password,1,621.61,0,15,0
user_40,2023-12-04 15:54:06,198.170.143.182,Japan,Windows,Firefox,2FA,0,0.0,0,15,0
user_40,2023-12-04 16:00:27,85.56.33.3,USA,Mac,Edge,Password,0,0.0,0,16,0
user_1,2023-12-04 16:06:03,71.165.195.148,USA,iPhone,Brave,Password,1,236.64,0,16,0
user_17,2023-12-04 16:13:32,116.12.110.19,USA,iPhone,Brave,SSO,1,316.91,0,16,0
user_46,2023-12-04 16:27:55,86.54.126.124,India,iPhone,Edge,Password,1,2.79,0,16,0
user_14,2023-12-04 16:32:21,206.215.201.199,India,Linux,Firefox,Password,1,118.35,0,16,0
user_35,2023-12-04 16:44:37,148.25.143.161,Russia,iPhone,Chrome,SSO,1,24.54,0,16,0
user_40,2023-12-04 17:14:46,137.53.129.23,Brazil,Android,Chrome,SSO,1,11.81,0,17,0
user_11,2023-12-04 17:32:27,6.215.52.92,Brazil,Windows,Safari,Password,1,84.89,0,17,0
user_46,2023-12-04 18:02:46,105.35.247.91,Russia,Linux,Brave,Password,1,182.27,0,18,0
user_29,2023-12-04 18:12:53,138.216.120.149,Russia,Windows,Chrome,Password,1,301.3,0,18,0
user_38,2023-12-04 18:24:08,211.2.165.174,Russia,Linux,Brave,Password,1,719.8,0,18,0
user_7,2023-12-04 18:29:59,19.16.5.229,Brazil,Android,Firefox,Password,1,123.4,0,18,0
user_8,2023-12-04 18:30:58,132.13.31.27,USA,Windows,Brave,Password,1,174.01,0,18,0
user_3,2023-12-04 18:46:00,216.168.211.153,Russia,iPhone,Chrome,Password,1,61.89,0,18,0
user_42,2023-12-04 18:54:13,218.120.32.141,UAE,Android,Safari,2FA,1,817.3,0,18,0
user_25,2023-12-04 19:07:16,220.56.243.195,India,Mac,Edge,Password,1,164.47,0,19,0
user_36,2023-12-04 19:10:25,173.152.239.178,Germany,Android,Brave,SSO,1,214.46,0,19,0
user_47,2023-12-04 19:12:07,176.5.140.20,India,Android,Edge,Biometric,1,216.75,0,19,0
user_28,2023-12-04 19:13:20,203.66.240.245,Russia,Windows,Brave,Password,0,0.0,0,19,0
user_44,2023-12-04 19:21:37,36.52.185.20,Australia,Mac,Firefox,Password,1,80.05,0,19,0
user_31,2023-12-04 19:24:27,189.195.222.227,UAE,iPhone,Brave,Password,1,113.53,0,19,0
user_48,2023-12-04 19:24:52,70.142.124.234,Australia,Mac,Chrome,Password,1,10.13,0,19,0
user_3,2023-12-04 19:29:41,164.158.26.21,USA,Windows,Firefox,Password,1,40.38,0,19,0
